Study,Trt,Cow,Xvar,FCM
38,B,28,-1.6671749976516705,38.69
38,B,29,-1.6671749976516705,38.32
38,B,30,-1.6671749976516705,37.15
38,B,31,-1.6671749976516705,41.8
38,B,32,-1.6671749976516705,44.65
38,B,33,-1.6671749976516705,38.22
38,B,34,-1.6671749976516705,37.56
38,B,35,-1.6671749976516705,32.77
38,B,36,-1.6671749976516705,33.35
38,B,37,-1.6671749976516705,30.49
38,B,38,-1.6671749976516705,47.23
38,B,39,-1.6671749976516705,39.18
38,B,40,-1.6671749976516705,44.25
38,B,41,-1.6671749976516705,36.83
38,B,42,-1.6671749976516705,40.72
38,B,43,-1.6671749976516705,46.68
38,B,44,-1.6671749976516705,36.32
38,B,45,-1.6671749976516705,37.86
38,B,46,-1.6671749976516705,39.51
38,B,47,-1.6671749976516705,43.44
38,B,48,-1.6671749976516705,38.64
38,B,49,-1.6671749976516705,46.21
38,B,50,-1.6671749976516705,44.47
38,B,51,-1.6671749976516705,38.63
38,B,52,-1.6671749976516705,46.18
39,A,1,-0.26401659035857317,42.67
39,A,2,-0.26401659035857317,44.36
39,A,3,-0.26401659035857317,36.09
39,A,4,-0.26401659035857317,33.49
39,A,5,-0.26401659035857317,41.05
39,A,6,-0.26401659035857317,40.67
39,A,7,-0.26401659035857317,40.33
39,A,8,-0.26401659035857317,36.37
39,A,9,-0.26401659035857317,45.33
39,A,10,-0.26401659035857317,40.76
39,A,11,-0.26401659035857317,33.34
39,A,12,-0.26401659035857317,41.82
39,A,13,-0.26401659035857317,40.26
39,A,14,-0.26401659035857317,36.48
39,A,15,-0.26401659035857317,43.85
39,A,16,-0.26401659035857317,37.66
39,A,17,-0.26401659035857317,45.91
39,A,18,-0.26401659035857317,41.05
39,A,19,-0.26401659035857317,37.3
39,A,20,-0.26401659035857317,37.69
39,A,21,-0.26401659035857317,48.61
39,A,22,-0.26401659035857317,46.84
39,A,23,-0.26401659035857317,41.19
39,A,24,-0.26401659035857317,38.96
39,A,25,-0.26401659035857317,31.59
39,A,26,-0.26401659035857317,50.63
39,A,27,-0.26401659035857317,42.06
39,A,28,-0.26401659035857317,46.13
39,B,29,-0.7394119152791201,38.06
39,B,30,-0.7394119152791201,40.73
39,B,31,-0.7394119152791201,39.83
39,B,32,-0.7394119152791201,40.45
39,B,33,-0.7394119152791201,37.73
39,B,34,-0.7394119152791201,31.3
39,B,35,-0.7394119152791201,35.12
39,B,36,-0.7394119152791201,43.89
39,B,37,-0.7394119152791201,33.81
39,B,38,-0.7394119152791201,37.88
39,B,39,-0.7394119152791201,37.01
39,B,40,-0.7394119152791201,39.82
39,B,41,-0.7394119152791201,44.25
39,B,42,-0.7394119152791201,45.59
39,B,43,-0.7394119152791201,37.7
39,B,44,-0.7394119152791201,39.09
39,B,45,-0.7394119152791201,47.64
39,B,46,-0.7394119152791201,27.36
39,B,47,-0.7394119152791201,39.17
39,B,48,-0.7394119152791201,46.93
39,B,49,-0.7394119152791201,28.73
39,B,50,-0.7394119152791201,42.28
39,B,51,-0.7394119152791201,38.42
39,B,52,-0.7394119152791201,36.68
39,B,53,-0.7394119152791201,42.21
39,B,54,-0.7394119152791201,45.69
39,B,55,-0.7394119152791201,31.16
39,B,56,-0.7394119152791201,35.69
40,A,1,0.9463999476684711,46.61
40,A,2,0.9463999476684711,34.65
40,A,3,0.9463999476684711,37.94
40,A,4,0.9463999476684711,39.61
40,A,5,0.9463999476684711,44.79
40,A,6,0.9463999476684711,37.9
40,A,7,0.9463999476684711,43.12
40,A,8,0.9463999476684711,39.91
40,A,9,0.9463999476684711,42.84
40,A,10,0.9463999476684711,44.67
40,A,11,0.9463999476684711,36.38
40,A,12,0.9463999476684711,41.28
40,A,13,0.9463999476684711,49.16
40,A,14,0.9463999476684711,39.74
40,A,15,0.9463999476684711,48.04
40,A,16,0.9463999476684711,38.02
40,A,17,0.9463999476684711,45.31
40,A,18,0.9463999476684711,44.01
40,A,19,0.9463999476684711,41
40,A,20,0.9463999476684711,49.69
40,A,21,0.9463999476684711,52.21
40,A,22,0.9463999476684711,45.02
40,A,23,0.9463999476684711,53.79
40,A,24,0.9463999476684711,46.85
40,A,25,0.9463999476684711,50.56
40,A,26,0.9463999476684711,41.7
40,A,27,0.9463999476684711,46.08
40,A,28,0.9463999476684711,51.05
40,A,29,0.9463999476684711,46.24
40,A,30,0.9463999476684711,46.66
40,B,31,-0.584055403754241,40.85
40,B,32,-0.584055403754241,41.79
40,B,33,-0.584055403754241,44.92
40,B,34,-0.584055403754241,36.79
40,B,35,-0.584055403754241,42.43
40,B,36,-0.584055403754241,34.94
40,B,37,-0.584055403754241,46.34
40,B,38,-0.584055403754241,33
40,B,39,-0.584055403754241,44.15
40,B,40,-0.584055403754241,36.91
40,B,41,-0.584055403754241,44.77
40,B,42,-0.584055403754241,36.75
40,B,43,-0.584055403754241,41.16
40,B,44,-0.584055403754241,45.02
40,B,45,-0.584055403754241,35.88
40,B,46,-0.584055403754241,36.11
40,B,47,-0.584055403754241,42.33
40,B,48,-0.584055403754241,43.11
40,B,49,-0.584055403754241,45.98
40,B,50,-0.584055403754241,45.84
40,B,51,-0.584055403754241,43.8
40,B,52,-0.584055403754241,42.42
40,B,53,-0.584055403754241,45.77
40,B,54,-0.584055403754241,43.13
40,B,55,-0.584055403754241,38.16
40,B,56,-0.584055403754241,42.77
40,B,57,-0.584055403754241,54.29
40,B,58,-0.584055403754241,45.86
40,B,59,-0.584055403754241,46.41
40,B,60,-0.584055403754241,41.57
41,A,1,-1.0432366134242992,38.71
41,A,2,-1.0432366134242992,37.54
41,A,3,-1.0432366134242992,42.74
41,A,4,-1.0432366134242992,40.39
41,A,5,-1.0432366134242992,38.96
41,A,6,-1.0432366134242992,42.47
41,A,7,-1.0432366134242992,47.61
41,A,8,-1.0432366134242992,47.5
41,A,9,-1.0432366134242992,48.3
41,A,10,-1.0432366134242992,32.19
41,A,11,-1.0432366134242992,40.6
41,A,12,-1.0432366134242992,52.77
41,A,13,-1.0432366134242992,51.47
41,A,14,-1.0432366134242992,39.72
41,A,15,-1.0432366134242992,40.49
41,A,16,-1.0432366134242992,44.34
41,A,17,-1.0432366134242992,42.4
41,A,18,-1.0432366134242992,41.38
41,A,19,-1.0432366134242992,36.39
41,A,20,-1.0432366134242992,42.4
41,A,21,-1.0432366134242992,41.18
41,A,22,-1.0432366134242992,40.21
41,A,23,-1.0432366134242992,53.8
41,A,24,-1.0432366134242992,35.84
41,A,25,-1.0432366134242992,40.66
41,A,26,-1.0432366134242992,38.71
41,B,27,0.5202061607303553,42.43
41,B,28,0.5202061607303553,42.98
41,B,29,0.5202061607303553,43.36
41,B,30,0.5202061607303553,50.01
41,B,31,0.5202061607303553,43.73
41,B,32,0.5202061607303553,48.2
41,B,33,0.5202061607303553,50.26
41,B,34,0.5202061607303553,47.99
41,B,35,0.5202061607303553,45.57
41,B,36,0.5202061607303553,51.2
41,B,37,0.5202061607303553,42.65
41,B,38,0.5202061607303553,44.53
41,B,39,0.5202061607303553,37.83
41,B,40,0.5202061607303553,43.52
41,B,41,0.5202061607303553,44.37
41,B,42,0.5202061607303553,50.17
41,B,43,0.5202061607303553,46.96
41,B,44,0.5202061607303553,44.94
41,B,45,0.5202061607303553,43.44
41,B,46,0.5202061607303553,44.86
41,B,47,0.5202061607303553,44.67
41,B,48,0.5202061607303553,47.9
41,B,49,0.5202061607303553,45.73
41,B,50,0.5202061607303553,48.22
41,B,51,0.5202061607303553,52.42
41,B,52,0.5202061607303553,46.95
42,A,1,0.41271076033243037,48.14
42,A,2,0.41271076033243037,50.88
42,A,3,0.41271076033243037,58.41
42,A,4,0.41271076033243037,39.06
42,A,5,0.41271076033243037,45.43
42,A,6,0.41271076033243037,47.71
42,A,7,0.41271076033243037,40.84
42,A,8,0.41271076033243037,40.51
42,A,9,0.41271076033243037,44.47
42,A,10,0.41271076033243037,47.48
42,A,11,0.41271076033243037,46.9
42,A,12,0.41271076033243037,44.09
42,A,13,0.41271076033243037,41.47
42,A,14,0.41271076033243037,49.66
42,A,15,0.41271076033243037,44.48
42,A,16,0.41271076033243037,42.05
42,A,17,0.41271076033243037,43.72
42,A,18,0.41271076033243037,46.17
42,A,19,0.41271076033243037,46.01
42,A,20,0.41271076033243037,45.27
42,A,21,0.41271076033243037,44.05
42,A,22,0.41271076033243037,33.09
42,A,23,0.41271076033243037,37.68
42,A,24,0.41271076033243037,44.75
42,B,25,0.1382403121264009,35.73
42,B,26,0.1382403121264009,46.01
42,B,27,0.1382403121264009,40.66
42,B,28,0.1382403121264009,43.02
42,B,29,0.1382403121264009,45.06
42,B,30,0.1382403121264009,47.9
42,B,31,0.1382403121264009,47.96
42,B,32,0.1382403121264009,46.98
42,B,33,0.1382403121264009,47.36
42,B,34,0.1382403121264009,35.38
42,B,35,0.1382403121264009,44.82
42,B,36,0.1382403121264009,36.91
42,B,37,0.1382403121264009,48.85
42,B,38,0.1382403121264009,53.03
42,B,39,0.1382403121264009,38.18
42,B,40,0.1382403121264009,42.5
42,B,41,0.1382403121264009,40.68
42,B,42,0.1382403121264009,48.25
42,B,43,0.1382403121264009,48.66
42,B,44,0.1382403121264009,40.88
42,B,45,0.1382403121264009,41.07
42,B,46,0.1382403121264009,46.46
42,B,47,0.1382403121264009,52.37
42,B,48,0.1382403121264009,44.1
43,A,1,-1.093880316206149,42.92
43,A,2,-1.093880316206149,37.03
43,A,3,-1.093880316206149,35.33
43,A,4,-1.093880316206149,38.51
43,A,5,-1.093880316206149,45.94
43,A,6,-1.093880316206149,37.61
43,A,7,-1.093880316206149,31.35
43,A,8,-1.093880316206149,34.89
43,A,9,-1.093880316206149,33.16
43,A,10,-1.093880316206149,39.17
43,A,11,-1.093880316206149,43.88
43,A,12,-1.093880316206149,39.33
43,A,13,-1.093880316206149,42.71
43,A,14,-1.093880316206149,43.81
43,A,15,-1.093880316206149,40.82
43,A,16,-1.093880316206149,41.36
43,A,17,-1.093880316206149,29.68
43,A,18,-1.093880316206149,34.2
43,A,19,-1.093880316206149,40.06
43,A,20,-1.093880316206149,40.71
43,A,21,-1.093880316206149,49.79
43,A,22,-1.093880316206149,47.16
43,A,23,-1.093880316206149,40.12
43,A,24,-1.093880316206149,33.89
43,A,25,-1.093880316206149,41.86
43,A,26,-1.093880316206149,37.96
43,A,27,-1.093880316206149,43.9
43,A,28,-1.093880316206149,35.81
43,A,29,-1.093880316206149,34.83
43,A,30,-1.093880316206149,35.68
43,B,31,-0.7825336124498635,30.16
43,B,32,-0.7825336124498635,44.14
43,B,33,-0.7825336124498635,34.7
43,B,34,-0.7825336124498635,33.42
43,B,35,-0.7825336124498635,38.12
43,B,36,-0.7825336124498635,36.82
43,B,37,-0.7825336124498635,34.87
43,B,38,-0.7825336124498635,36.07
43,B,39,-0.7825336124498635,40.88
43,B,40,-0.7825336124498635,40.76
43,B,41,-0.7825336124498635,41.07
43,B,42,-0.7825336124498635,41.07
43,B,43,-0.7825336124498635,46.75
43,B,44,-0.7825336124498635,36.03
43,B,45,-0.7825336124498635,44.89
43,B,46,-0.7825336124498635,34.63
43,B,47,-0.7825336124498635,32.44
43,B,48,-0.7825336124498635,41.87
43,B,49,-0.7825336124498635,36.82
43,B,50,-0.7825336124498635,37.14
43,B,51,-0.7825336124498635,42.88
43,B,52,-0.7825336124498635,40.59
43,B,53,-0.7825336124498635,40.74
43,B,54,-0.7825336124498635,36.76
43,B,55,-0.7825336124498635,47.19
43,B,56,-0.7825336124498635,33.51
43,B,57,-0.7825336124498635,30.37
43,B,58,-0.7825336124498635,36.21
43,B,59,-0.7825336124498635,43.79
43,B,60,-0.7825336124498635,38.43
44,A,1,1.047438567934601,44.53
44,A,2,1.047438567934601,40.36
44,A,3,1.047438567934601,36.49
44,A,4,1.047438567934601,45.92
44,A,5,1.047438567934601,46.28
44,A,6,1.047438567934601,33.87
44,A,7,1.047438567934601,38.39
44,A,8,1.047438567934601,50.2
44,A,9,1.047438567934601,49.88
44,A,10,1.047438567934601,48.48
44,A,11,1.047438567934601,40.01
44,A,12,1.047438567934601,44.43
44,A,13,1.047438567934601,39.18
44,A,14,1.047438567934601,40.42
44,A,15,1.047438567934601,50.96
44,A,16,1.047438567934601,47.63
44,A,17,1.047438567934601,48.73
44,A,18,1.047438567934601,46.75
44,A,19,1.047438567934601,44.22
44,A,20,1.047438567934601,46.28
44,A,21,1.047438567934601,53.82
44,A,22,1.047438567934601,46.85
44,A,23,1.047438567934601,47.24
44,A,24,1.047438567934601,40.65
44,B,25,0.8921861533558305,31.48
44,B,26,0.8921861533558305,47.04
44,B,27,0.8921861533558305,53.64
44,B,28,0.8921861533558305,42.27
44,B,29,0.8921861533558305,54.87
44,B,30,0.8921861533558305,38.61
44,B,31,0.8921861533558305,53.48
44,B,32,0.8921861533558305,45.86
44,B,33,0.8921861533558305,50.15
44,B,34,0.8921861533558305,47.01
44,B,35,0.8921861533558305,44.12
44,B,36,0.8921861533558305,49.82
44,B,37,0.8921861533558305,39.27
44,B,38,0.8921861533558305,45.6
44,B,39,0.8921861533558305,47.54
44,B,40,0.8921861533558305,48.17
44,B,41,0.8921861533558305,41.31
44,B,42,0.8921861533558305,40.53
44,B,43,0.8921861533558305,41.11
44,B,44,0.8921861533558305,42.18
44,B,45,0.8921861533558305,40.54
44,B,46,0.8921861533558305,49.57
44,B,47,0.8921861533558305,42.27
44,B,48,0.8921861533558305,42.95
45,A,1,0.47820874522511814,42.17
45,A,2,0.47820874522511814,37.74
45,A,3,0.47820874522511814,34.27
45,A,4,0.47820874522511814,39.71
45,A,5,0.47820874522511814,46.67
45,A,6,0.47820874522511814,45.95
45,A,7,0.47820874522511814,37.91
45,A,8,0.47820874522511814,34.45
45,A,9,0.47820874522511814,40.36
45,A,10,0.47820874522511814,48.78
45,A,11,0.47820874522511814,52.13
45,A,12,0.47820874522511814,39.26
45,A,13,0.47820874522511814,45.2
45,A,14,0.47820874522511814,34.16
45,A,15,0.47820874522511814,38.75
45,A,16,0.47820874522511814,49.38
45,A,17,0.47820874522511814,42.66
45,A,18,0.47820874522511814,41.93
45,A,19,0.47820874522511814,41.27
45,A,20,0.47820874522511814,44.25
45,A,21,0.47820874522511814,47.73
45,A,22,0.47820874522511814,49.54
45,B,23,-0.7763298780167258,39.21
45,B,24,-0.7763298780167258,52.87
45,B,25,-0.7763298780167258,40.45
45,B,26,-0.7763298780167258,40.81
45,B,27,-0.7763298780167258,38.21
45,B,28,-0.7763298780167258,55.88
45,B,29,-0.7763298780167258,51.6
45,B,30,-0.7763298780167258,44.53
45,B,31,-0.7763298780167258,35.81
45,B,32,-0.7763298780167258,40.01
45,B,33,-0.7763298780167258,42.13
45,B,34,-0.7763298780167258,40.57
45,B,35,-0.7763298780167258,31.78
45,B,36,-0.7763298780167258,46.24
45,B,37,-0.7763298780167258,36.62
45,B,38,-0.7763298780167258,49.32
45,B,39,-0.7763298780167258,32.56
45,B,40,-0.7763298780167258,44.42
45,B,41,-0.7763298780167258,39.89
45,B,42,-0.7763298780167258,39.03
45,B,43,-0.7763298780167258,36.02
45,B,44,-0.7763298780167258,32.53
46,A,1,-0.37538477668761255,43.09
46,A,2,-0.37538477668761255,49.91
46,A,3,-0.37538477668761255,33.28
46,A,4,-0.37538477668761255,29.12
46,A,5,-0.37538477668761255,41.67
46,A,6,-0.37538477668761255,37.84
46,A,7,-0.37538477668761255,38.8
46,A,8,-0.37538477668761255,43.97
46,A,9,-0.37538477668761255,39.79
46,A,10,-0.37538477668761255,42.08
46,A,11,-0.37538477668761255,42.4
46,A,12,-0.37538477668761255,37.06
46,A,13,-0.37538477668761255,41.56
46,A,14,-0.37538477668761255,41.14
46,A,15,-0.37538477668761255,46.16
46,A,16,-0.37538477668761255,31.59
46,A,17,-0.37538477668761255,33.28
46,A,18,-0.37538477668761255,37.2
46,A,19,-0.37538477668761255,25.14
46,A,20,-0.37538477668761255,42.97
46,A,21,-0.37538477668761255,51.6
46,A,22,-0.37538477668761255,33.32
46,A,23,-0.37538477668761255,38.49
46,A,24,-0.37538477668761255,28.79
46,A,25,-0.37538477668761255,41.71
46,A,26,-0.37538477668761255,27.76
46,A,27,-0.37538477668761255,42.08
46,A,28,-0.37538477668761255,39.51
46,A,29,-0.37538477668761255,41.44
46,A,30,-0.37538477668761255,36.83
46,A,31,-0.37538477668761255,45.35
46,A,32,-0.37538477668761255,36.02
46,A,33,-0.37538477668761255,34
46,A,34,-0.37538477668761255,45.45
46,B,35,0.09554018572062607,35
46,B,36,0.09554018572062607,42.4
46,B,37,0.09554018572062607,41.19
46,B,38,0.09554018572062607,43.07
46,B,39,0.09554018572062607,41.37
46,B,40,0.09554018572062607,31.23
46,B,41,0.09554018572062607,45.19
46,B,42,0.09554018572062607,44.09
46,B,43,0.09554018572062607,28.13
46,B,44,0.09554018572062607,40.94
46,B,45,0.09554018572062607,42.19
46,B,46,0.09554018572062607,37.18
46,B,47,0.09554018572062607,33.21
46,B,48,0.09554018572062607,45.75
46,B,49,0.09554018572062607,29.76
46,B,50,0.09554018572062607,34.91
46,B,51,0.09554018572062607,45.3
46,B,52,0.09554018572062607,42.54
46,B,53,0.09554018572062607,26.87
46,B,54,0.09554018572062607,34.17
46,B,55,0.09554018572062607,33.11
46,B,56,0.09554018572062607,44.42
46,B,57,0.09554018572062607,48.94
46,B,58,0.09554018572062607,38.5
46,B,59,0.09554018572062607,36.81
46,B,60,0.09554018572062607,40.05
46,B,61,0.09554018572062607,37.51
46,B,62,0.09554018572062607,38.82
46,B,63,0.09554018572062607,45.36
46,B,64,0.09554018572062607,37.81
46,B,65,0.09554018572062607,44.7
46,B,66,0.09554018572062607,40.51
46,B,67,0.09554018572062607,42.91
46,B,68,0.09554018572062607,42.03
47,A,1,1.1122179983635123,32.95
47,A,2,1.1122179983635123,37.22
47,A,3,1.1122179983635123,36.04
47,A,4,1.1122179983635123,33.07
47,A,5,1.1122179983635123,37.21
47,A,6,1.1122179983635123,38.49
47,A,7,1.1122179983635123,32.34
47,A,8,1.1122179983635123,34.73
47,A,9,1.1122179983635123,40.34
47,A,10,1.1122179983635123,43.95
47,A,11,1.1122179983635123,37.68
47,A,12,1.1122179983635123,39.22
47,A,13,1.1122179983635123,38.59
47,A,14,1.1122179983635123,46.23
47,A,15,1.1122179983635123,39.35
47,A,16,1.1122179983635123,36.03
47,B,17,-1.8524777408012891,41.17
47,B,18,-1.8524777408012891,39.23
47,B,19,-1.8524777408012891,38.73
47,B,20,-1.8524777408012891,38.86
47,B,21,-1.8524777408012891,30.42
47,B,22,-1.8524777408012891,41.85
47,B,23,-1.8524777408012891,40.94
47,B,24,-1.8524777408012891,39.46
47,B,25,-1.8524777408012891,33.17
47,B,26,-1.8524777408012891,40.26
47,B,27,-1.8524777408012891,39.32
47,B,28,-1.8524777408012891,47.45
47,B,29,-1.8524777408012891,39.36
47,B,30,-1.8524777408012891,46.57
47,B,31,-1.8524777408012891,32.31
47,B,32,-1.8524777408012891,24.98
48,A,1,0.8836145955566544,42
48,A,2,0.8836145955566544,41.05
48,A,3,0.8836145955566544,39.53
48,A,4,0.8836145955566544,36.89
48,A,5,0.8836145955566544,46.85
48,A,6,0.8836145955566544,40.57
48,A,7,0.8836145955566544,36.16
48,A,8,0.8836145955566544,47.22
48,A,9,0.8836145955566544,42.44
48,A,10,0.8836145955566544,42.7
48,A,11,0.8836145955566544,42.44
48,A,12,0.8836145955566544,39.96
48,A,13,0.8836145955566544,36.15
48,A,14,0.8836145955566544,44.97
48,A,15,0.8836145955566544,39.41
48,A,16,0.8836145955566544,38.24
48,A,17,0.8836145955566544,44.04
48,A,18,0.8836145955566544,32.87
48,A,19,0.8836145955566544,39.27
48,A,20,0.8836145955566544,37.04
48,A,21,0.8836145955566544,43.57
48,A,22,0.8836145955566544,50.32
48,A,23,0.8836145955566544,37.15
48,A,24,0.8836145955566544,38.67
48,A,25,0.8836145955566544,42.61
48,A,26,0.8836145955566544,46.91
48,A,27,0.8836145955566544,44.67
48,A,28,0.8836145955566544,41.79
48,A,29,0.8836145955566544,51.24
48,A,30,0.8836145955566544,37.74
48,A,31,0.8836145955566544,42.01
48,A,32,0.8836145955566544,38.04
48,A,33,0.8836145955566544,39.24
48,A,34,0.8836145955566544,33.2
48,A,35,0.8836145955566544,38.3
48,A,36,0.8836145955566544,32.63
48,A,37,0.8836145955566544,33.47
48,A,38,0.8836145955566544,43.49
48,B,39,0.08120938416888908,44.61
48,B,40,0.08120938416888908,27.99
48,B,41,0.08120938416888908,38.97
48,B,42,0.08120938416888908,51.35
48,B,43,0.08120938416888908,36.46
48,B,44,0.08120938416888908,39.41
48,B,45,0.08120938416888908,38.59
48,B,46,0.08120938416888908,50.26
48,B,47,0.08120938416888908,39
48,B,48,0.08120938416888908,36.68
48,B,49,0.08120938416888908,39.83
48,B,50,0.08120938416888908,34.77
48,B,51,0.08120938416888908,41.84
48,B,52,0.08120938416888908,36.9
48,B,53,0.08120938416888908,43.77
48,B,54,0.08120938416888908,37.18
48,B,55,0.08120938416888908,35.95
48,B,56,0.08120938416888908,34.38
48,B,57,0.08120938416888908,39.45
48,B,58,0.08120938416888908,36.72
48,B,59,0.08120938416888908,42.39
48,B,60,0.08120938416888908,45.8
48,B,61,0.08120938416888908,41.97
48,B,62,0.08120938416888908,44.15
48,B,63,0.08120938416888908,48.87
48,B,64,0.08120938416888908,39.17
48,B,65,0.08120938416888908,40.19
48,B,66,0.08120938416888908,37.88
48,B,67,0.08120938416888908,36.96
48,B,68,0.08120938416888908,44.28
48,B,69,0.08120938416888908,32.15
48,B,70,0.08120938416888908,33.68
48,B,71,0.08120938416888908,46.65
48,B,72,0.08120938416888908,38.39
48,B,73,0.08120938416888908,37.93
48,B,74,0.08120938416888908,49.26
48,B,75,0.08120938416888908,44.43
48,B,76,0.08120938416888908,38.31
49,A,1,-0.41251456105761103,38.43
49,A,2,-0.41251456105761103,35.42
49,A,3,-0.41251456105761103,36.43
49,A,4,-0.41251456105761103,42.09
49,A,5,-0.41251456105761103,39.85
49,A,6,-0.41251456105761103,43.35
49,A,7,-0.41251456105761103,32.9
49,A,8,-0.41251456105761103,42.16
49,A,9,-0.41251456105761103,42.82
49,A,10,-0.41251456105761103,45.89
49,A,11,-0.41251456105761103,43.58
49,A,12,-0.41251456105761103,43
49,A,13,-0.41251456105761103,43.34
49,A,14,-0.41251456105761103,42.42
49,A,15,-0.41251456105761103,36.88
49,A,16,-0.41251456105761103,35.43
49,A,17,-0.41251456105761103,25
49,A,18,-0.41251456105761103,45.12
49,B,19,2.1858997280680774,38.71
49,B,20,2.1858997280680774,44.29
49,B,21,2.1858997280680774,39.4
49,B,22,2.1858997280680774,42.6
49,B,23,2.1858997280680774,44.57
49,B,24,2.1858997280680774,39.36
49,B,25,2.1858997280680774,47.03
49,B,26,2.1858997280680774,41.07
49,B,27,2.1858997280680774,43.5
49,B,28,2.1858997280680774,62.42
49,B,29,2.1858997280680774,37.77
49,B,30,2.1858997280680774,42.13
49,B,31,2.1858997280680774,46.74
49,B,32,2.1858997280680774,48.22
49,B,33,2.1858997280680774,47.31
49,B,34,2.1858997280680774,38.38
49,B,35,2.1858997280680774,44.01
49,B,36,2.1858997280680774,39.62
50,A,1,-0.05403453984387958,39.17
50,A,2,-0.05403453984387958,44.53
50,A,3,-0.05403453984387958,44.36
50,A,4,-0.05403453984387958,40.28
50,A,5,-0.05403453984387958,35.96
50,A,6,-0.05403453984387958,36.23
50,A,7,-0.05403453984387958,40.35
50,A,8,-0.05403453984387958,45.69
50,A,9,-0.05403453984387958,48.28
50,A,10,-0.05403453984387958,42.83
50,A,11,-0.05403453984387958,36.32
50,A,12,-0.05403453984387958,45.78
50,A,13,-0.05403453984387958,39.93
50,A,14,-0.05403453984387958,50.59
50,A,15,-0.05403453984387958,45.4
50,A,16,-0.05403453984387958,38.29
50,A,17,-0.05403453984387958,47.99
50,A,18,-0.05403453984387958,35.84
50,A,19,-0.05403453984387958,47.76
50,A,20,-0.05403453984387958,45.5
50,A,21,-0.05403453984387958,42.49
50,A,22,-0.05403453984387958,37.21
50,A,23,-0.05403453984387958,42.85
50,A,24,-0.05403453984387958,37.36
50,A,25,-0.05403453984387958,39.78
50,A,26,-0.05403453984387958,42.35
50,B,27,0.5404686946837223,42.39
50,B,28,0.5404686946837223,52.81
50,B,29,0.5404686946837223,38.84
50,B,30,0.5404686946837223,34.61
50,B,31,0.5404686946837223,42.99
50,B,32,0.5404686946837223,47.49
50,B,33,0.5404686946837223,34.09
50,B,34,0.5404686946837223,42.2
50,B,35,0.5404686946837223,36.76
50,B,36,0.5404686946837223,48.51
50,B,37,0.5404686946837223,44.63
50,B,38,0.5404686946837223,44.32
50,B,39,0.5404686946837223,44.23
50,B,40,0.5404686946837223,47.08
50,B,41,0.5404686946837223,44.47
50,B,42,0.5404686946837223,43.13
50,B,43,0.5404686946837223,45.75
50,B,44,0.5404686946837223,52.61
50,B,45,0.5404686946837223,48.19
50,B,46,0.5404686946837223,53.54
50,B,47,0.5404686946837223,43.49
50,B,48,0.5404686946837223,50.49
50,B,49,0.5404686946837223,39.29
50,B,50,0.5404686946837223,45.88
50,B,51,0.5404686946837223,41.7
50,B,52,0.5404686946837223,41.52
51,A,1,-2.042077015508005,40.34
51,A,2,-2.042077015508005,41.49
51,A,3,-2.042077015508005,42.94
51,A,4,-2.042077015508005,46.75
51,A,5,-2.042077015508005,45.3
51,A,6,-2.042077015508005,38.45
51,A,7,-2.042077015508005,45.19
51,A,8,-2.042077015508005,38.37
51,A,9,-2.042077015508005,41.08
51,A,10,-2.042077015508005,32.37
51,A,11,-2.042077015508005,45.33
51,A,12,-2.042077015508005,42
51,A,13,-2.042077015508005,39.5
51,A,14,-2.042077015508005,40.13
51,A,15,-2.042077015508005,47.57
51,A,16,-2.042077015508005,47.64
51,B,17,-0.68393334532431,33.42
51,B,18,-0.68393334532431,38.48
51,B,19,-0.68393334532431,48.07
51,B,20,-0.68393334532431,34.91
51,B,21,-0.68393334532431,39.97
51,B,22,-0.68393334532431,39.8
51,B,23,-0.68393334532431,41.68
51,B,24,-0.68393334532431,39.22
51,B,25,-0.68393334532431,37.41
51,B,26,-0.68393334532431,32.35
51,B,27,-0.68393334532431,41.95
51,B,28,-0.68393334532431,42.88
51,B,29,-0.68393334532431,47.35
51,B,30,-0.68393334532431,39.16
51,B,31,-0.68393334532431,34.85
51,B,32,-0.68393334532431,33.58
52,A,1,-0.04980040176669992,47.27
52,A,2,-0.04980040176669992,31.73
52,A,3,-0.04980040176669992,32.69
52,A,4,-0.04980040176669992,43.49
52,A,5,-0.04980040176669992,47.33
52,A,6,-0.04980040176669992,44.28
52,A,7,-0.04980040176669992,44.8
52,A,8,-0.04980040176669992,36.68
52,A,9,-0.04980040176669992,46.81
52,A,10,-0.04980040176669992,41.26
52,A,11,-0.04980040176669992,39.61
52,A,12,-0.04980040176669992,42.11
52,A,13,-0.04980040176669992,40.24
52,A,14,-0.04980040176669992,39.22
52,A,15,-0.04980040176669992,36.76
52,A,16,-0.04980040176669992,43.33
52,A,17,-0.04980040176669992,38.75
52,A,18,-0.04980040176669992,42.73
52,A,19,-0.04980040176669992,49.1
52,A,20,-0.04980040176669992,38.89
52,A,21,-0.04980040176669992,49.38
52,A,22,-0.04980040176669992,40.48
52,A,23,-0.04980040176669992,40.65
52,A,24,-0.04980040176669992,40.18
52,A,25,-0.04980040176669992,44.49
52,A,26,-0.04980040176669992,39.91
52,A,27,-0.04980040176669992,47.16
52,A,28,-0.04980040176669992,48.8
52,A,29,-0.04980040176669992,50.58
52,A,30,-0.04980040176669992,42.14
52,B,31,-0.4750251673418268,40.07
52,B,32,-0.4750251673418268,45.41
52,B,33,-0.4750251673418268,40.49
